Time,Altitude,Vertical Velocity,Horizontal Velocity,Total Velocity,Drag,Displacement,Engine Thrust,Vacuum Thrust,Air Temperature,Mass,Pitch,Heading,Roll
12.451943370513618,136.57931589649525,11.925861758217694,0.3782128085622645,11.931765804212898,1858.3159423593243,1.6397012105397413,5914429.0,11180000.0,306.2547302246094,521945.59375,89.79827880859375,98.27448272705078,69.62179565429688
13.011943371035159,143.47735139506403,12.81850596052061,0.3971881560783084,12.824574204792038,2139.5761543184676,1.85414090222317,5915264.0,11180000.0,306.1986999511719,520341.84375,89.80517578125,100.62051391601562,70.2855224609375
13.5719433715567,150.88018670852762,13.731520812786755,0.41548245018007707,13.737729223098775,2445.748879737019,2.0787738782142724,5916158.5,11180000.0,306.13824462890625,518738.03125,89.80923461914062,102.9785385131836,70.95103454589844
14.051943372003734,157.63593247439712,14.530451215149649,0.4306812351393704,14.536757326919613,2728.6885941997366,2.2790452738952625,5916974.0,11180000.0,306.0830993652344,517363.375,89.811279296875,105.10501861572266,71.61979675292969
14.611943372525275,166.00670510681812,15.619355491206871,0.4473008384187329,15.488148480268867,3084.436602719032,2.5213954363769044,5917983.0,11180000.0,306.0146789550781,515759.625,89.81549072265625,107.61113739013672,72.41712951660156
15.09194337297231,173.60923373198602,16.453926913311122,0.4613501678521934,16.320219324477918,3411.449769044675,2.7361108522633852,5918898.0,11180000.0,305.9524841308594,514384.96875,89.82086181640625,109.90769958496094,73.24028015136719
15.65194337349385,184.37328659452032,17.447142895764276,0.4761863358106919,17.45363998286978,3880.294670537425,3.0318316849860705,5920024.0,11180000.0,305.8642578125,512781.1875,89.82305908203125,112.96902465820312,74.32644653320312
16.21194337401539,192.92650007538032,18.461575487856678,0.491147551218218,18.321882949041544,4258.895101548758,3.2604512587918775,5921215.5,11180000.0,305.7941589355469,511177.375,89.82528686523438,115.48889923095703,75.35694885253906
16.691943374462426,201.89961184281856,19.348116688457758,0.5028977079645104,19.205795431826754,4659.675086335307,3.4944147966172885,5922288.5,11180000.0,305.7203674316406,509802.75,89.829833984375,118.07299041748047,76.4427490234375
17.251943374983966,212.90905869891867,20.250496939071446,0.5155673258398569,20.25701630958056,5158.057191529369,3.7738051432377597,5923602.0,11180000.0,305.6298828125,508198.96875,89.83447265625,121.22169494628906,77.83554077148438
17.731943375431,222.81798851513304,21.323444727733797,0.5263244987577134,21.175326814043824,5610.071499909931,4.018144986867893,5924782.0,11180000.0,305.5482177734375,506824.3125,89.8321533203125,123.55329132080078,78.65391540527344
